[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	8/20/2025 12:20:44 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	081925_15	081925_15	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 5:52:43 PM	1	2	TC	661.1	668.6	134.1	135.6	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	10.61	1.59	2.152	1.59	19	0	50	
Unknown	TOC	081925_15	081925_15	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 5:55:42 PM	1	1	IC	459.6	456.6	90.47	89.88	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	4.243	0.93	0.8351	0.93	19	0	50	
Unknown	TOC	081925_15	081925_15	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 5:58:38 PM	1	2	IC	453.6	456.6	89.29	89.88	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	TOC:45.75mg/L TC:135.6mg/L IC:89.88mg/L	4.243	0.93	0.8351	0.93	19	0	50	
Unknown	TOC	081925_16	081925_16	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:04:40 PM	1	1	TC	91.22	86.56	18.50	17.56	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	0.1344	0.16	0.02725	0.16	20	1	50	
Unknown	TOC	081925_16	081925_16	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:07:44 PM	1	2	TC	86.46	86.56	17.54	17.56	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	0.1344	0.16	0.02725	0.16	20	0	50	
Unknown	TOC	081925_16	081925_16	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:10:57 PM	1	3	TC	86.65	86.56	17.58	17.56	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	0.1344	0.16	0.02725	0.16	20	0	50	
Unknown	TOC	081925_16	081925_16	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:13:39 PM	1	1	IC	82.45	82.65	16.23	16.27	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	0.2828	0.34	0.05568	0.34	20	0	50	
Unknown	TOC	081925_16	081925_16	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:15:59 PM	1	2	IC	82.85	82.65	16.31	16.27	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	TOC:1.288mg/L TC:17.56mg/L IC:16.27mg/L	0.2828	0.34	0.05568	0.34	20	0	50	
Unknown	TOC	081925_17	081925_17	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:21:55 PM	1	1	TC	216.5	214.1	43.92	43.42	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	3.465	1.62	0.7028	1.62	21	0	50	
Unknown	TOC	081925_17	081925_17	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:25:02 PM	1	2	TC	211.6	214.1	42.92	43.42	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	3.465	1.62	0.7028	1.62	21	0	50	
Unknown	TOC	081925_17	081925_17	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:27:46 PM	1	1	IC	104.5	105.0	20.57	20.66	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	0.6364	0.61	0.1253	0.61	21	0	50	
Unknown	TOC	081925_17	081925_17	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:30:09 PM	1	2	IC	105.4	105.0	20.75	20.66	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	TOC:22.76mg/L TC:43.42mg/L IC:20.66mg/L	0.6364	0.61	0.1253	0.61	21	0	50	
Unknown	TOC	081925_18	081925_18	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:36:24 PM	1	1	TC	597.9	590.0	121.3	119.7	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	11.24	1.91	2.281	1.91	22	0	50	
Unknown	TOC	081925_18	081925_18	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:39:50 PM	1	2	TC	582.0	590.0	118.1	119.7	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	11.24	1.91	2.281	1.91	22	0	50	
Unknown	TOC	081925_18	081925_18	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:42:41 PM	1	1	IC	330.1	332.1	64.98	65.38	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	2.899	0.87	0.5707	0.87	22	0	50	
Unknown	TOC	081925_18	081925_18	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:45:15 PM	1	2	IC	334.2	332.1	65.79	65.38	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	TOC:54.29mg/L TC:119.7mg/L IC:65.38mg/L	2.899	0.87	0.5707	0.87	22	0	50	
Unknown	TOC	081925_19	081925_19	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:51:25 PM	1	1	TC	490.3	485.9	99.46	98.57	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	6.223	1.28	1.262	1.28	23	0	50	
Unknown	TOC	081925_19	081925_19	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 6:54:40 PM	1	2	TC	481.5	485.9	97.67	98.57	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	6.223	1.28	1.262	1.28	23	0	50	
Unknown	TOC	081925_19	081925_19	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 6:57:34 PM	1	1	IC	317.1	317.6	62.42	62.53	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	0.7778	0.24	0.1531	0.24	23	0	50	
Unknown	TOC	081925_19	081925_19	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:00:21 PM	1	2	IC	318.2	317.6	62.64	62.53	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	TOC:36.04mg/L TC:98.57mg/L IC:62.53mg/L	0.7778	0.24	0.1531	0.24	23	0	50	
Unknown	TOC	081925_20	081925_20	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:06:41 PM	1	1	TC	617.4	593.8	125.2	120.5	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	1.273	0.21	0.2582	0.21	24	1	50	
Unknown	TOC	081925_20	081925_20	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:10:02 PM	1	2	TC	594.7	593.8	120.6	120.5	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	1.273	0.21	0.2582	0.21	24	0	50	
Unknown	TOC	081925_20	081925_20	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:13:23 PM	1	3	TC	592.9	593.8	120.3	120.5	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	1.273	0.21	0.2582	0.21	24	0	50	
Unknown	TOC	081925_20	081925_20	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:16:14 PM	1	1	IC	402.2	401.5	79.17	79.02	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	1.061	0.26	0.2088	0.26	24	0	50	
Unknown	TOC	081925_20	081925_20	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:19:06 PM	1	2	IC	400.7	401.5	78.88	79.02	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	TOC:41.43mg/L TC:120.5mg/L IC:79.02mg/L	1.061	0.26	0.2088	0.26	24	0	50	
Unknown	TOC	081925_21	081925_21	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:25:10 PM	1	1	TC	232.4	229.3	47.14	46.51	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	4.384	1.91	0.8893	1.91	25	0	50	
Unknown	TOC	081925_21	081925_21	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:28:26 PM	1	2	TC	226.2	229.3	45.88	46.51	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	4.384	1.91	0.8893	1.91	25	0	50	
Unknown	TOC	081925_21	081925_21	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:31:12 PM	1	1	IC	149.6	149.6	29.45	29.44	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	0.07071	0.05	0.01392	0.05	25	0	50	
Unknown	TOC	081925_21	081925_21	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:33:38 PM	1	2	IC	149.5	149.6	29.43	29.44	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	TOC:17.08mg/L TC:46.51mg/L IC:29.44mg/L	0.07071	0.05	0.01392	0.05	25	0	50	
Unknown	TOC	081925_22	081925_22	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:39:59 PM	1	1	TC	589.4	585.1	119.6	118.7	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	6.010	1.03	1.219	1.03	26	0	50	
Unknown	TOC	081925_22	081925_22	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:43:23 PM	1	2	TC	580.9	585.1	117.8	118.7	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	6.010	1.03	1.219	1.03	26	0	50	
Unknown	TOC	081925_22	081925_22	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:46:14 PM	1	1	IC	293.2	294.1	57.72	57.88	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	1.202	0.41	0.2366	0.41	26	0	50	
Unknown	TOC	081925_22	081925_22	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 7:48:46 PM	1	2	IC	294.9	294.1	58.05	57.88	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	TOC:60.82mg/L TC:118.7mg/L IC:57.88mg/L	1.202	0.41	0.2366	0.41	26	0	50	
Unknown	TOC	081925_23	081925_23	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:54:54 PM	1	1	TC	356.6	346.4	72.34	70.27	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	2.687	0.78	0.5451	0.78	27	1	50	
Unknown	TOC	081925_23	081925_23	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 7:58:08 PM	1	2	TC	344.5	346.4	69.88	70.27	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	2.687	0.78	0.5451	0.78	27	0	50	
Unknown	TOC	081925_23	081925_23	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:01:19 PM	1	3	TC	348.3	346.4	70.65	70.27	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	2.687	0.78	0.5451	0.78	27	0	50	
Unknown	TOC	081925_23	081925_23	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:04:07 PM	1	1	IC	250.3	249.9	49.27	49.19	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	0.5657	0.23	0.1114	0.23	27	0	50	
Unknown	TOC	081925_23	081925_23	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:06:40 PM	1	2	IC	249.5	249.9	49.11	49.19	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	TOC:21.08mg/L TC:70.27mg/L IC:49.19mg/L	0.5657	0.23	0.1114	0.23	27	0	50	
Unknown	TOC	081925_24	081925_24	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:13:19 PM	1	1	TC	406.2	392.3	82.40	79.58	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	3.394	0.87	0.6885	0.87	28	1	50	
Unknown	TOC	081925_24	081925_24	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:16:36 PM	1	2	TC	394.7	392.3	80.07	79.58	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	3.394	0.87	0.6885	0.87	28	0	50	
Unknown	TOC	081925_24	081925_24	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:19:50 PM	1	3	TC	389.9	392.3	79.09	79.58	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	3.394	0.87	0.6885	0.87	28	0	50	
Unknown	TOC	081925_24	081925_24	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:22:41 PM	1	1	IC	245.5	245.4	48.33	48.32	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	0.07071	0.03	0.01392	0.03	28	0	50	
Unknown	TOC	081925_24	081925_24	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:25:11 PM	1	2	IC	245.4	245.4	48.31	48.32	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	TOC:31.26mg/L TC:79.58mg/L IC:48.32mg/L	0.07071	0.03	0.01392	0.03	28	0	50	
Unknown	TOC	081925_25	081925_25	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:31:14 PM	1	1	TC	369.2	358.9	74.89	72.80	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	0.4243	0.12	0.08606	0.12	29	1	50	
Unknown	TOC	081925_25	081925_25	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:34:25 PM	1	2	TC	358.6	358.9	72.74	72.80	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	0.4243	0.12	0.08606	0.12	29	0	50	
Unknown	TOC	081925_25	081925_25	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:37:35 PM	1	3	TC	359.2	358.9	72.86	72.80	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	0.4243	0.12	0.08606	0.12	29	0	50	
Unknown	TOC	081925_25	081925_25	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:40:25 PM	1	1	IC	254.7	256.8	50.14	50.55	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	2.970	1.16	0.5846	1.16	29	0	50	
Unknown	TOC	081925_25	081925_25	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:42:57 PM	1	2	IC	258.9	256.8	50.96	50.55	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	TOC:22.25mg/L TC:72.80mg/L IC:50.55mg/L	2.970	1.16	0.5846	1.16	29	0	50	
Unknown	TOC	081925_26	081925_26	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:49:01 PM	1	1	TC	277.7	276.6	56.33	56.12	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	1.485	0.54	0.3012	0.54	30	0	50	
Unknown	TOC	081925_26	081925_26	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 8:52:14 PM	1	2	TC	275.6	276.6	55.91	56.12	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	1.485	0.54	0.3012	0.54	30	0	50	
Unknown	TOC	081925_26	081925_26	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:55:01 PM	1	1	IC	171.4	171.3	33.74	33.71	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	0.2121	0.12	0.04176	0.12	30	0	50	
Unknown	TOC	081925_26	081925_26	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 8:57:29 PM	1	2	IC	171.1	171.3	33.68	33.71	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	TOC:22.41mg/L TC:56.12mg/L IC:33.71mg/L	0.2121	0.12	0.04176	0.12	30	0	50	
Unknown	TOC	081925_27	081925_27	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:03:42 PM	1	1	TC	404.7	399.8	82.09	81.09	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	7.000	1.75	1.420	1.75	31	0	50	
Unknown	TOC	081925_27	081925_27	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:06:57 PM	1	2	TC	394.8	399.8	80.09	81.09	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	7.000	1.75	1.420	1.75	31	0	50	
Unknown	TOC	081925_27	081925_27	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:09:46 PM	1	1	IC	277.6	279.0	54.64	54.91	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	1.909	0.68	0.3758	0.68	31	0	50	
Unknown	TOC	081925_27	081925_27	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:12:17 PM	1	2	IC	280.3	279.0	55.18	54.91	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	TOC:26.18mg/L TC:81.09mg/L IC:54.91mg/L	1.909	0.68	0.3758	0.68	31	0	50	
Unknown	TOC	081925_28	081925_28	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:18:30 PM	1	1	TC	474.9	469.1	96.33	95.15	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	8.273	1.76	1.678	1.76	32	0	50	
Unknown	TOC	081925_28	081925_28	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:21:46 PM	1	2	TC	463.2	469.1	93.96	95.15	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	8.273	1.76	1.678	1.76	32	0	50	
Unknown	TOC	081925_28	081925_28	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:24:37 PM	1	1	IC	305.8	304.7	60.20	59.98	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	1.556	0.51	0.3062	0.51	32	0	50	
Unknown	TOC	081925_28	081925_28	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:27:08 PM	1	2	IC	303.6	304.7	59.76	59.98	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	TOC:35.17mg/L TC:95.15mg/L IC:59.98mg/L	1.556	0.51	0.3062	0.51	32	0	50	
Unknown	TOC	081925_29	081925_29	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:33:18 PM	1	1	TC	421.1	407.3	85.42	82.62	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	3.677	0.90	0.7459	0.90	33	1	50	
Unknown	TOC	081925_29	081925_29	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:36:33 PM	1	2	TC	404.7	407.3	82.09	82.62	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	3.677	0.90	0.7459	0.90	33	0	50	
Unknown	TOC	081925_29	081925_29	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:39:49 PM	1	3	TC	409.9	407.3	83.15	82.62	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	3.677	0.90	0.7459	0.90	33	0	50	
Unknown	TOC	081925_29	081925_29	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:42:37 PM	1	1	IC	283.2	282.7	55.75	55.65	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	0.7071	0.25	0.1392	0.25	33	0	50	
Unknown	TOC	081925_29	081925_29	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:45:06 PM	1	2	IC	282.2	282.7	55.55	55.65	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	TOC:26.97mg/L TC:82.62mg/L IC:55.65mg/L	0.7071	0.25	0.1392	0.25	33	0	50	
Unknown	TOC	081925_30	081925_30	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:50:57 PM	1	1	TC	141.5	141.1	28.70	28.61	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	0.6364	0.45	0.1291	0.45	34	0	50	
Unknown	TOC	081925_30	081925_30	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/19/2025 9:54:14 PM	1	2	TC	140.6	141.1	28.52	28.61	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	0.6364	0.45	0.1291	0.45	34	0	50	
Unknown	TOC	081925_30	081925_30	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/19/2025 9:56:49 PM	1	1	IC	81.76	82.12	16.09	16.16	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	TOC:12.45mg/L TC:28.61mg/L IC:16.16mg/L	0.5020	0.61	0.09883	0.61	34	0	50	
