[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	8/14/2025 10:15:46 AM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	20	20	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:05:43 PM	1	2	TC	72.79	73.64	14.14	14.30	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	1.195	1.62	0.2321	1.62	25	0	50	
Unknown	TOC	20	20	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:08:20 PM	1	1	IC	49.54	49.87	9.012	9.071	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	0.4596	0.92	0.08361	0.92	25	0	50	
Unknown	TOC	20	20	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:10:34 PM	1	2	IC	50.19	49.87	9.130	9.071	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	TOC:5.230mg/L TC:14.30mg/L IC:9.071mg/L	0.4596	0.92	0.08361	0.92	25	0	50	
Unknown	TOC	21	21	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:16:30 PM	1	1	TC	103.1	102.4	20.02	19.88	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	1.061	1.04	0.2060	1.04	26	0	50	
Unknown	TOC	21	21	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:19:43 PM	1	2	TC	101.6	102.4	19.73	19.88	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	1.061	1.04	0.2060	1.04	26	0	50	
Unknown	TOC	21	21	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:22:19 PM	1	1	IC	53.25	53.28	9.687	9.692	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	0.04243	0.08	0.00772	0.08	26	0	50	
Unknown	TOC	21	21	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:24:37 PM	1	2	IC	53.31	53.28	9.698	9.692	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	TOC:10.19mg/L TC:19.88mg/L IC:9.692mg/L	0.04243	0.08	0.00772	0.08	26	0	50	
Unknown	TOC	22	22	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:30:38 PM	1	1	TC	51.96	50.64	10.09	9.834	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	0.3465	0.68	0.06729	0.68	27	1	50	
Unknown	TOC	22	22	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:33:55 PM	1	2	TC	50.39	50.64	9.787	9.834	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	0.3465	0.68	0.06729	0.68	27	0	50	
Unknown	TOC	22	22	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:36:59 PM	1	3	TC	50.88	50.64	9.882	9.834	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	0.3465	0.68	0.06729	0.68	27	0	50	
Unknown	TOC	22	22	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:39:33 PM	1	1	IC	37.25	37.31	6.776	6.787	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	0.08485	0.23	0.01544	0.23	27	0	50	
Unknown	TOC	22	22	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:41:48 PM	1	2	IC	37.37	37.31	6.798	6.787	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	TOC:3.047mg/L TC:9.834mg/L IC:6.787mg/L	0.08485	0.23	0.01544	0.23	27	0	50	
Unknown	TOC	23	23	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:47:46 PM	1	1	TC	62.86	62.31	12.21	12.10	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	0.7778	1.25	0.1511	1.25	28	0	50	
Unknown	TOC	23	23	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 10:50:52 PM	1	2	TC	61.76	62.31	11.99	12.10	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	0.7778	1.25	0.1511	1.25	28	0	50	
Unknown	TOC	23	23	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:53:24 PM	1	1	IC	41.41	41.33	7.533	7.518	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	0.1131	0.27	0.02058	0.27	28	0	50	
Unknown	TOC	23	23	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 10:55:37 PM	1	2	IC	41.25	41.33	7.504	7.518	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	TOC:4.583mg/L TC:12.10mg/L IC:7.518mg/L	0.1131	0.27	0.02058	0.27	28	0	50	
Unknown	TOC	24	24	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:01:39 PM	1	1	TC	93.04	92.02	18.07	17.87	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	1.450	1.58	0.2815	1.58	29	0	50	
Unknown	TOC	24	24	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:04:47 PM	1	2	TC	90.99	92.02	17.67	17.87	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	1.450	1.58	0.2815	1.58	29	0	50	
Unknown	TOC	24	24	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:07:24 PM	1	1	IC	55.10	54.94	10.02	9.994	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	0.2263	0.41	0.04116	0.41	29	0	50	
Unknown	TOC	24	24	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:09:37 PM	1	2	IC	54.78	54.94	9.965	9.994	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	TOC:7.877mg/L TC:17.87mg/L IC:9.994mg/L	0.2263	0.41	0.04116	0.41	29	0	50	
Unknown	TOC	25	25	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:15:26 PM	1	1	TC	37.12	36.84	7.209	7.154	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	0.4031	1.09	0.07828	1.09	30	0	50	
Unknown	TOC	25	25	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:18:29 PM	1	2	TC	36.55	36.84	7.099	7.154	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	0.4031	1.09	0.07828	1.09	30	0	50	
Unknown	TOC	25	25	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:21:00 PM	1	1	IC	22.16	22.34	4.031	4.064	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	0.2546	1.14	0.04631	1.14	30	0	50	
Unknown	TOC	25	25	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:23:11 PM	1	2	IC	22.52	22.34	4.097	4.064	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	TOC:3.090mg/L TC:7.154mg/L IC:4.064mg/L	0.2546	1.14	0.04631	1.14	30	0	50	
Unknown	TOC	26	26	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:29:01 PM	1	1	TC	52.29	51.97	10.16	10.09	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	0.4525	0.87	0.08789	0.87	31	0	50	
Unknown	TOC	26	26	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:32:09 PM	1	2	TC	51.65	51.97	10.03	10.09	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	0.4525	0.87	0.08789	0.87	31	0	50	
Unknown	TOC	26	26	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:34:48 PM	1	1	IC	35.83	35.84	6.518	6.520	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	0.01414	0.04	0.00257	0.04	31	0	50	
Unknown	TOC	26	26	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:37:00 PM	1	2	IC	35.85	35.84	6.521	6.520	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	TOC:3.574mg/L TC:10.09mg/L IC:6.520mg/L	0.01414	0.04	0.00257	0.04	31	0	50	
Unknown	TOC	27	27	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:43:39 PM	1	1	TC	60.75	60.49	11.80	11.75	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	0.3677	0.61	0.07141	0.61	32	0	50	
Unknown	TOC	27	27	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:46:42 PM	1	2	TC	60.23	60.49	11.70	11.75	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	0.3677	0.61	0.07141	0.61	32	0	50	
Unknown	TOC	27	27	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:49:16 PM	1	1	IC	38.25	38.25	6.958	6.957	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	0.00707	0.02	0.00129	0.02	32	0	50	
Unknown	TOC	27	27	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/12/2025 11:51:28 PM	1	2	IC	38.24	38.25	6.956	6.957	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	TOC:4.791mg/L TC:11.75mg/L IC:6.957mg/L	0.00707	0.02	0.00129	0.02	32	0	50	
Unknown	TOC	28	28	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/12/2025 11:57:24 PM	1	1	TC	78.62	77.58	15.27	15.07	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	1.478	1.91	0.2870	1.91	33	0	50	
Unknown	TOC	28	28	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:00:27 AM	1	2	TC	76.53	77.58	14.86	15.07	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	1.478	1.91	0.2870	1.91	33	0	50	
Unknown	TOC	28	28	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:03:00 AM	1	1	IC	47.99	48.37	8.730	8.798	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	0.5303	1.10	0.09647	1.10	33	0	50	
Unknown	TOC	28	28	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:05:17 AM	1	2	IC	48.74	48.37	8.866	8.798	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	TOC:6.268mg/L TC:15.07mg/L IC:8.798mg/L	0.5303	1.10	0.09647	1.10	33	0	50	
Unknown	TOC	29	29	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:11:12 AM	1	1	TC	42.66	42.55	8.285	8.264	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	0.1556	0.37	0.03021	0.37	34	0	50	
Unknown	TOC	29	29	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:14:12 AM	1	2	TC	42.44	42.55	8.243	8.264	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	0.1556	0.37	0.03021	0.37	34	0	50	
Unknown	TOC	29	29	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:16:43 AM	1	1	IC	24.97	24.93	4.542	4.534	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	0.06364	0.26	0.01158	0.26	34	0	50	
Unknown	TOC	29	29	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:18:55 AM	1	2	IC	24.88	24.93	4.526	4.534	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	TOC:3.730mg/L TC:8.264mg/L IC:4.534mg/L	0.06364	0.26	0.01158	0.26	34	0	50	
Unknown	TOC	30	30	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:24:46 AM	1	1	TC	77.58	76.97	15.07	14.95	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	0.8627	1.12	0.1675	1.12	35	0	50	
Unknown	TOC	30	30	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:27:58 AM	1	2	TC	76.36	76.97	14.83	14.95	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	0.8627	1.12	0.1675	1.12	35	0	50	
Unknown	TOC	30	30	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:30:30 AM	1	1	IC	44.10	44.30	8.022	8.059	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	0.2828	0.64	0.05145	0.64	35	0	50	
Unknown	TOC	30	30	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:32:42 AM	1	2	IC	44.50	44.30	8.095	8.059	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	TOC:6.890mg/L TC:14.95mg/L IC:8.059mg/L	0.2828	0.64	0.05145	0.64	35	0	50	
Unknown	TOC	31	31	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:38:32 AM	1	1	TC	97.18	96.37	18.87	18.72	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	1.153	1.20	0.2239	1.20	36	0	50	
Unknown	TOC	31	31	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:41:39 AM	1	2	TC	95.55	96.37	18.56	18.72	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	1.153	1.20	0.2239	1.20	36	0	50	
Unknown	TOC	31	31	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:44:13 AM	1	1	IC	55.95	55.93	10.18	10.17	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	0.03536	0.06	0.00643	0.06	36	0	50	
Unknown	TOC	31	31	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:46:30 AM	1	2	IC	55.90	55.93	10.17	10.17	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	TOC:8.543mg/L TC:18.72mg/L IC:10.17mg/L	0.03536	0.06	0.00643	0.06	36	0	50	
Unknown	TOC	32	32	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:52:18 AM	1	1	TC	19.24	19.11	3.737	3.711	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	0.1909	1.00	0.03708	1.00	37	0	50	
Unknown	TOC	32	32	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 12:55:17 AM	1	2	TC	18.97	19.11	3.684	3.711	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	0.1909	1.00	0.03708	1.00	37	0	50	
Unknown	TOC	32	32	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:57:47 AM	1	1	IC	17.51	17.41	3.185	3.167	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	0.1414	0.81	0.02573	0.81	37	0	50	
Unknown	TOC	32	32	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 12:59:59 AM	1	2	IC	17.31	17.41	3.149	3.167	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	TOC:0.5435mg/L TC:3.711mg/L IC:3.167mg/L	0.1414	0.81	0.02573	0.81	37	0	50	
Unknown	TOC	33	33	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 1:05:44 AM	1	1	TC	21.21	21.18	4.119	4.114	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	0.04243	0.20	0.00824	0.20	38	0	50	
Unknown	TOC	33	33	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 1:08:51 AM	1	2	TC	21.91	21.18	4.255	4.114	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	0.04243	0.20	0.00824	0.20	38	1	50	
Unknown	TOC	33	33	C:\TOC-L\CalCurves\Caitlin Webster\081225_TC_500ppm.2025_08_12_15_02_01.cal	1.00		8/13/2025 1:11:50 AM	1	3	TC	21.15	21.18	4.108	4.114	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	0.04243	0.20	0.00824	0.20	38	0	50	
Unknown	TOC	33	33	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 1:14:20 AM	1	1	IC	18.01	18.18	3.276	3.306	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	0.2333	1.28	0.04245	1.28	38	0	50	
Unknown	TOC	33	33	C:\TOC-L\CalCurves\Caitlin Webster\081225_IC_500ppm.2025_08_12_16_14_10.cal	1.00		8/13/2025 1:16:32 AM	1	2	IC	18.34	18.18	3.336	3.306	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	TOC:0.8073mg/L TC:4.114mg/L IC:3.306mg/L	0.2333	1.28	0.04245	1.28	38	0	50	
