[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	9/4/2025 2:44:27 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	090325_53		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 4:46:50 AM	1	1	TC	544.4	542.9	107.6	107.3	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	2.121	0.39	0.4194	0.39	56	0	50	
Unknown	TOC	090325_53		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 4:50:07 AM	1	2	TC	541.4	542.9	107.0	107.3	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	2.121	0.39	0.4194	0.39	56	0	50	
Unknown	TOC	090325_53		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 4:52:56 AM	1	1	IC	305.7	308.2	58.85	59.33	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	3.536	1.15	0.6806	1.15	56	0	50	
Unknown	TOC	090325_53		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 4:55:29 AM	1	2	IC	310.7	308.2	59.81	59.33	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	TOC:47.99mg/L TC:107.3mg/L IC:59.33mg/L	3.536	1.15	0.6806	1.15	56	0	50	
Unknown	TOC	090325_54		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:01:16 AM	1	1	TC	88.30	87.37	17.46	17.27	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	1.315	1.51	0.2600	1.51	57	0	50	
Unknown	TOC	090325_54		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:04:20 AM	1	2	TC	86.44	87.37	17.09	17.27	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	1.315	1.51	0.2600	1.51	57	0	50	
Unknown	TOC	090325_54		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:06:58 AM	1	1	IC	84.95	85.43	16.35	16.45	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	0.6788	0.79	0.1307	0.79	57	0	50	
Unknown	TOC	090325_54		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:09:20 AM	1	2	IC	85.91	85.43	16.54	16.45	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	TOC:0.8253mg/L TC:17.27mg/L IC:16.45mg/L	0.6788	0.79	0.1307	0.79	57	0	50	
Unknown	TOC	090325_55		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:15:12 AM	1	1	TC	72.21	72.45	14.27	14.32	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	0.3323	0.46	0.06570	0.46	58	0	50	
Unknown	TOC	090325_55		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:18:25 AM	1	2	TC	72.68	72.45	14.37	14.32	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	0.3323	0.46	0.06570	0.46	58	0	50	
Unknown	TOC	090325_55		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:21:03 AM	1	1	IC	67.97	67.93	13.09	13.08	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	0.06364	0.09	0.01225	0.09	58	0	50	
Unknown	TOC	090325_55		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:23:21 AM	1	2	IC	67.88	67.93	13.07	13.08	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	TOC:1.245mg/L TC:14.32mg/L IC:13.08mg/L	0.06364	0.09	0.01225	0.09	58	0	50	
Unknown	TOC	090325_56		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:29:38 AM	1	1	TC	553.9	554.6	109.5	109.6	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	0.9899	0.18	0.1957	0.18	59	0	50	
Unknown	TOC	090325_56		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:32:57 AM	1	2	TC	555.3	554.6	109.8	109.6	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	0.9899	0.18	0.1957	0.18	59	0	50	
Unknown	TOC	090325_56		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:35:47 AM	1	1	IC	363.3	361.7	69.94	69.63	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	2.263	0.63	0.4356	0.63	59	0	50	
Unknown	TOC	090325_56		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:38:20 AM	1	2	IC	360.1	361.7	69.32	69.63	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	TOC:40.00mg/L TC:109.6mg/L IC:69.63mg/L	2.263	0.63	0.4356	0.63	59	0	50	
Unknown	TOC	090325_57		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:44:40 AM	1	1	TC	698.6	692.6	138.1	136.9	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	8.485	1.23	1.677	1.23	60	0	50	
Unknown	TOC	090325_57		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:48:05 AM	1	2	TC	686.6	692.6	135.7	136.9	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	8.485	1.23	1.677	1.23	60	0	50	
Unknown	TOC	090325_57		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:50:56 AM	1	1	IC	357.4	359.7	68.80	69.25	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	3.253	0.90	0.6262	0.90	60	0	50	
Unknown	TOC	090325_57		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 5:53:28 AM	1	2	IC	362.0	359.7	69.69	69.25	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	TOC:67.67mg/L TC:136.9mg/L IC:69.25mg/L	3.253	0.90	0.6262	0.90	60	0	50	
Unknown	TOC	090325_58		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 5:59:52 AM	1	1	TC	1015	1014	200.6	200.5	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	1.414	0.14	0.2796	0.14	61	0	50	
Unknown	TOC	090325_58		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:03:31 AM	1	2	TC	1013	1014	200.3	200.5	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	1.414	0.14	0.2796	0.14	61	0	50	
Unknown	TOC	090325_58		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:06:27 AM	1	1	IC	466.7	468.6	89.85	90.21	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	2.687	0.57	0.5173	0.57	61	0	50	
Unknown	TOC	090325_58		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:09:19 AM	1	2	IC	470.5	468.6	90.58	90.21	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	TOC:110.2mg/L TC:200.5mg/L IC:90.21mg/L	2.687	0.57	0.5173	0.57	61	0	50	
Unknown	TOC	090325_59		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:15:16 AM	1	1	TC	133.0	131.7	26.29	26.04	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	1.838	1.40	0.3634	1.40	62	0	50	
Unknown	TOC	090325_59		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:18:30 AM	1	2	TC	130.4	131.7	25.78	26.04	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	1.838	1.40	0.3634	1.40	62	0	50	
Unknown	TOC	090325_59		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:21:10 AM	1	1	IC	68.33	68.69	13.15	13.22	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	0.5020	0.73	0.09665	0.73	62	0	50	
Unknown	TOC	090325_59		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:23:28 AM	1	2	IC	69.04	68.69	13.29	13.22	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	TOC:12.81mg/L TC:26.04mg/L IC:13.22mg/L	0.5020	0.73	0.09665	0.73	62	0	50	
Unknown	TOC	090325_60		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:29:38 AM	1	1	TC	726.9	722.3	143.7	142.8	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	6.505	0.90	1.286	0.90	63	0	50	
Unknown	TOC	090325_60		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:33:04 AM	1	2	TC	717.7	722.3	141.9	142.8	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	6.505	0.90	1.286	0.90	63	0	50	
Unknown	TOC	090325_60		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:35:54 AM	1	1	IC	411.5	413.6	79.22	79.61	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	2.899	0.70	0.5581	0.70	63	0	50	
Unknown	TOC	090325_60		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:41:27 AM	1	2	IC	415.6	413.6	80.01	79.61	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	TOC:63.17mg/L TC:142.8mg/L IC:79.61mg/L	2.899	0.70	0.5581	0.70	63	0	50	
Unknown	TOC	090325_61		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:47:37 AM	1	1	TC	404.3	402.4	79.92	79.55	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	2.687	0.67	0.5312	0.67	64	0	50	
Unknown	TOC	090325_61		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 6:50:55 AM	1	2	TC	400.5	402.4	79.17	79.55	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	2.687	0.67	0.5312	0.67	64	0	50	
Unknown	TOC	090325_61		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:54:15 AM	1	1	IC	329.9	330.6	63.51	63.64	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	0.9192	0.28	0.1770	0.28	64	0	50	
Unknown	TOC	090325_61		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 6:57:15 AM	1	2	IC	331.2	330.6	63.76	63.64	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	TOC:15.91mg/L TC:79.55mg/L IC:63.64mg/L	0.9192	0.28	0.1770	0.28	64	0	50	
Unknown	TOC	090325_62		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:03:28 AM	1	1	TC	580.6	575.7	114.8	113.8	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	6.930	1.20	1.370	1.20	65	0	50	
Unknown	TOC	090325_62		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:06:56 AM	1	2	TC	570.8	575.7	112.8	113.8	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	6.930	1.20	1.370	1.20	65	0	50	
Unknown	TOC	090325_62		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:10:17 AM	1	1	IC	410.9	412.6	79.10	79.42	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	2.333	0.57	0.4492	0.57	65	0	50	
Unknown	TOC	090325_62		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:13:20 AM	1	2	IC	414.2	412.6	79.74	79.42	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	TOC:34.39mg/L TC:113.8mg/L IC:79.42mg/L	2.333	0.57	0.4492	0.57	65	0	50	
Unknown	TOC	090325_63		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:19:50 AM	1	1	TC	639.8	637.9	126.5	126.1	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	2.687	0.42	0.5312	0.42	66	0	50	
Unknown	TOC	090325_63		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:23:22 AM	1	2	TC	636.0	637.9	125.7	126.1	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	2.687	0.42	0.5312	0.42	66	0	50	
Unknown	TOC	090325_63		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:26:41 AM	1	1	IC	393.4	392.9	75.73	75.63	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	0.7778	0.20	0.1497	0.20	66	0	50	
Unknown	TOC	090325_63		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:29:44 AM	1	2	IC	392.3	392.9	75.52	75.63	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	TOC:50.47mg/L TC:126.1mg/L IC:75.63mg/L	0.7778	0.20	0.1497	0.20	66	0	50	
Unknown	TOC	090325_64		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:35:56 AM	1	1	TC	523.0	520.3	103.4	102.8	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	3.889	0.75	0.7688	0.75	67	0	50	
Unknown	TOC	090325_64		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:39:20 AM	1	2	TC	517.5	520.3	102.3	102.8	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	3.889	0.75	0.7688	0.75	67	0	50	
Unknown	TOC	090325_64		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:42:41 AM	1	1	IC	322.3	325.2	62.05	62.61	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	4.101	1.26	0.7895	1.26	67	0	50	
Unknown	TOC	090325_64		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:45:40 AM	1	2	IC	328.1	325.2	63.16	62.61	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	TOC:40.24mg/L TC:102.8mg/L IC:62.61mg/L	4.101	1.26	0.7895	1.26	67	0	50	
Unknown	TOC	090325_65		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:51:58 AM	1	1	TC	417.0	413.5	82.43	81.73	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	5.020	1.21	0.9925	1.21	68	0	50	
Unknown	TOC	090325_65		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 7:55:17 AM	1	2	TC	409.9	413.5	81.03	81.73	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	5.020	1.21	0.9925	1.21	68	0	50	
Unknown	TOC	090325_65		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 7:58:37 AM	1	1	IC	310.7	311.8	59.81	60.03	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	1.556	0.50	0.2995	0.50	68	0	50	
Unknown	TOC	090325_65		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:01:13 AM	1	2	IC	312.9	311.8	60.24	60.03	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	TOC:21.71mg/L TC:81.73mg/L IC:60.03mg/L	1.556	0.50	0.2995	0.50	68	0	50	
Unknown	TOC	090325_66		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:07:33 AM	1	1	TC	627.5	623.5	124.0	123.2	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	5.728	0.92	1.132	0.92	69	0	50	
Unknown	TOC	090325_66		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:10:56 AM	1	2	TC	619.4	623.5	122.4	123.2	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	5.728	0.92	1.132	0.92	69	0	50	
Unknown	TOC	090325_66		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:14:17 AM	1	1	IC	431.3	430.6	83.03	82.89	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	1.061	0.25	0.2042	0.25	69	0	50	
Unknown	TOC	090325_66		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:17:18 AM	1	2	IC	429.8	430.6	82.74	82.89	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	TOC:40.36mg/L TC:123.2mg/L IC:82.89mg/L	1.061	0.25	0.2042	0.25	69	0	50	
Unknown	TOC	090325_67		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:23:41 AM	1	1	TC	719.1	715.3	142.2	141.4	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	5.374	0.75	1.062	0.75	70	0	50	
Unknown	TOC	090325_67		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:27:15 AM	1	2	TC	711.5	715.3	140.7	141.4	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	5.374	0.75	1.062	0.75	70	0	50	
Unknown	TOC	090325_67		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:30:34 AM	1	1	IC	402.5	401.6	77.49	77.31	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	1.273	0.32	0.2450	0.32	70	0	50	
Unknown	TOC	090325_67		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:33:36 AM	1	2	IC	400.7	401.6	77.14	77.31	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	TOC:64.09mg/L TC:141.4mg/L IC:77.31mg/L	1.273	0.32	0.2450	0.32	70	0	50	
Unknown	TOC	090325_68		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:39:42 AM	1	1	TC	397.3	397.1	78.54	78.49	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	0.3536	0.09	0.06989	0.09	71	0	50	
Unknown	TOC	090325_68		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:42:58 AM	1	2	TC	396.8	397.1	78.44	78.49	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	0.3536	0.09	0.06989	0.09	71	0	50	
Unknown	TOC	090325_68		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:45:57 AM	1	1	IC	290.3	287.3	55.89	55.31	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	4.243	1.48	0.8168	1.48	71	0	50	
Unknown	TOC	090325_68		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 8:48:39 AM	1	2	IC	284.3	287.3	54.73	55.31	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	TOC:23.18mg/L TC:78.49mg/L IC:55.31mg/L	4.243	1.48	0.8168	1.48	71	0	50	
Unknown	TOC	090325_69		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:54:47 AM	1	1	TC	381.9	384.2	75.50	75.95	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	3.253	0.85	0.6430	0.85	72	0	50	
Unknown	TOC	090325_69		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 8:58:06 AM	1	2	TC	386.5	384.2	76.41	75.95	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	3.253	0.85	0.6430	0.85	72	0	50	
Unknown	TOC	090325_69		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:00:58 AM	1	1	IC	227.3	229.6	43.76	44.19	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	3.182	1.39	0.6126	1.39	72	0	50	
Unknown	TOC	090325_69		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/4/2025 9:03:32 AM	1	2	IC	231.8	229.6	44.62	44.19	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	TOC:31.76mg/L TC:75.95mg/L IC:44.19mg/L	3.182	1.39	0.6126	1.39	72	0	50	
Unknown	TOC	090325_70		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:10:34 AM	1	1	TC	685.3	710.0	135.5	140.3	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	5.020	0.71	0.9925	0.71	73	1	50	
Unknown	TOC	090325_70		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/4/2025 9:13:56 AM	1	2	TC	706.4	710.0	139.6	140.3	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	TOC:67.23mg/L TC:140.3mg/L IC:73.12mg/L	5.020	0.71	0.9925	0.71	73	0	50	
